LAMMPS data file (FCC Fe–Ni–Cr, equiatomic ~1/3 each)
500 atoms
3 atom types

0.000000 10.000000 xlo xhi
0.000000 10.000000 ylo yhi
0.000000 10.000000 zlo zhi

Masses

1 55.845000 # Fe
2 58.693400 # Ni
3 51.996100 # Cr

Atoms # atomic
397 2 6.00000000 8.00000000 8.00000000
398 1 7.00000000 9.00000000 8.00000000
399 3 7.00000000 8.00000000 9.00000000
400 2 6.00000000 9.00000000 9.00000000
401 1 8.00000000 0.00000000 0.00000000
402 2 9.00000000 1.00000000 0.00000000
403 3 9.00000000 0.00000000 1.00000000
404 3 8.00000000 1.00000000 1.00000000
405 1 8.00000000 0.00000000 2.00000000
406 3 9.00000000 1.00000000 2.00000000
407 1 9.00000000 0.00000000 3.00000000
408 2 8.00000000 1.00000000 3.00000000
409 2 8.00000000 0.00000000 4.00000000
410 1 9.00000000 1.00000000 4.00000000
411 2 9.00000000 0.00000000 5.00000000
412 2 8.00000000 1.00000000 5.00000000
413 2 8.00000000 0.00000000 6.00000000
414 3 9.00000000 1.00000000 6.00000000
415 3 9.00000000 0.00000000 7.00000000
416 1 8.00000000 1.00000000 7.00000000
417 3 8.00000000 0.00000000 8.00000000
418 3 9.00000000 1.00000000 8.00000000
419 1 9.00000000 0.00000000 9.00000000
420 3 8.00000000 1.00000000 9.00000000
421 1 8.00000000 2.00000000 0.00000000
422 3 9.00000000 3.00000000 0.00000000
423 1 9.00000000 2.00000000 1.00000000
424 1 8.00000000 3.00000000 1.00000000
425 3 8.00000000 2.00000000 2.00000000
426 1 9.00000000 3.00000000 2.00000000
427 2 9.00000000 2.00000000 3.00000000
428 2 8.00000000 3.00000000 3.00000000
429 2 8.00000000 2.00000000 4.00000000
430 2 9.00000000 3.00000000 4.00000000
431 3 9.00000000 2.00000000 5.00000000
432 1 8.00000000 3.00000000 5.00000000
433 2 8.00000000 2.00000000 6.00000000
434 1 9.00000000 3.00000000 6.00000000
435 2 9.00000000 2.00000000 7.00000000
436 1 8.00000000 3.00000000 7.00000000
437 2 8.00000000 2.00000000 8.00000000
438 2 9.00000000 3.00000000 8.00000000
439 3 9.00000000 2.00000000 9.00000000
440 1 8.00000000 3.00000000 9.00000000
441 3 8.00000000 4.00000000 0.00000000
442 1 9.00000000 5.00000000 0.00000000
443 2 9.00000000 4.00000000 1.00000000
444 2 8.00000000 5.00000000 1.00000000
445 3 8.00000000 4.00000000 2.00000000
446 2 9.00000000 5.00000000 2.00000000
447 1 9.00000000 4.00000000 3.00000000
448 2 8.00000000 5.00000000 3.00000000
449 3 8.00000000 4.00000000 4.00000000
450 3 9.00000000 5.00000000 4.00000000
451 2 9.00000000 4.00000000 5.00000000
452 3 8.00000000 5.00000000 5.00000000
453 1 8.00000000 4.00000000 6.00000000
454 1 9.00000000 5.00000000 6.00000000
455 3 9.00000000 4.00000000 7.00000000
456 2 8.00000000 5.00000000 7.00000000
457 3 8.00000000 4.00000000 8.00000000
458 3 9.00000000 5.00000000 8.00000000
459 1 9.00000000 4.00000000 9.00000000
460 3 8.00000000 5.00000000 9.00000000
461 3 8.00000000 6.00000000 0.00000000
462 1 9.00000000 7.00000000 0.00000000
463 3 9.00000000 6.00000000 1.00000000
464 3 8.00000000 7.00000000 1.00000000
465 1 8.00000000 6.00000000 2.00000000
466 2 9.00000000 7.00000000 2.00000000
467 2 9.00000000 6.00000000 3.00000000
468 1 8.00000000 7.00000000 3.00000000
469 2 8.00000000 6.00000000 4.00000000
470 3 9.00000000 7.00000000 4.00000000
471 3 9.00000000 6.00000000 5.00000000
472 3 8.00000000 7.00000000 5.00000000
473 3 8.00000000 6.00000000 6.00000000
474 1 9.00000000 7.00000000 6.00000000
475 2 9.00000000 6.00000000 7.00000000
476 1 8.00000000 7.00000000 7.00000000
477 2 8.00000000 6.00000000 8.00000000
478 2 9.00000000 7.00000000 8.00000000
479 1 9.00000000 6.00000000 9.00000000
480 1 8.00000000 7.00000000 9.00000000
481 1 8.00000000 8.00000000 0.00000000
482 1 9.00000000 9.00000000 0.00000000
483 1 9.00000000 8.00000000 1.00000000
484 2 8.00000000 9.00000000 1.00000000
485 2 8.00000000 8.00000000 2.00000000
486 1 9.00000000 9.00000000 2.00000000
487 2 9.00000000 8.00000000 3.00000000
488 3 8.00000000 9.00000000 3.00000000
489 3 8.00000000 8.00000000 4.00000000
490 3 9.00000000 9.00000000 4.00000000
491 1 9.00000000 8.00000000 5.00000000
492 3 8.00000000 9.00000000 5.00000000
493 1 8.00000000 8.00000000 6.00000000
494 1 9.00000000 9.00000000 6.00000000
495 1 9.00000000 8.00000000 7.00000000
496 1 8.00000000 9.00000000 7.00000000
497 3 8.00000000 8.00000000 8.00000000
498 1 9.00000000 9.00000000 8.00000000
499 1 9.00000000 8.00000000 9.00000000
500 2 8.00000000 9.00000000 9.00000000
